title="Wall Aircoef Data of PHengLEI"
variables="x", "y", "z", "cp", "cf", "yplus", "Q_NonDim", "Q_Dim(kW/m2)", "pw(Pa)"
zone T = "Zone_2_wall"
N = 144
E = 143
f = FEPOINT
ET = quadrilateral
3.1627081335e-02    -2.2637989372e-02   0.0000000000e+00    5.3154644957e-01    2.6635932018e-03    5.5518480223e-01    0.0000000000e+00    0.0000000000e+00    4.6407071250e+04    
2.8276879340e-02    -2.1454699337e-02   0.0000000000e+00    5.6871446117e-01    2.6071176986e-03    5.5046688838e-01    0.0000000000e+00    0.0000000000e+00    4.6944026303e+04    
2.5078110397e-02    -2.0243270323e-02   0.0000000000e+00    6.1020205596e-01    2.5211873810e-03    5.4367542889e-01    0.0000000000e+00    0.0000000000e+00    4.7543385071e+04    
2.2033149377e-02    -1.9011320546e-02   0.0000000000e+00    6.5304422027e-01    2.4145907108e-03    5.3425603630e-01    0.0000000000e+00    0.0000000000e+00    4.8162312897e+04    
1.9133469090e-02    -1.7765799537e-02   0.0000000000e+00    6.9570957309e-01    2.3383155703e-03    5.2599716872e-01    0.0000000000e+00    0.0000000000e+00    4.8778686381e+04    
1.6378020868e-02    -1.6494410113e-02   0.0000000000e+00    7.4273839699e-01    2.2899615490e-03    5.1983331285e-01    0.0000000000e+00    0.0000000000e+00    4.9458097615e+04    
1.3786099851e-02    -1.5177680179e-02   0.0000000000e+00    7.9331420616e-01    2.2360392446e-03    5.1317174874e-01    0.0000000000e+00    0.0000000000e+00    5.0188751076e+04    
1.1342490092e-02    -1.3808799908e-02   0.0000000000e+00    8.4906146589e-01    2.1601734966e-03    5.0317791807e-01    0.0000000000e+00    0.0000000000e+00    5.0994114923e+04    
9.0823313221e-03    -1.2378370389e-02   0.0000000000e+00    9.1233489526e-01    1.9506694648e-03    4.7713637878e-01    0.0000000000e+00    0.0000000000e+00    5.1908207073e+04    
6.9914781488e-03    -1.0865660384e-02   0.0000000000e+00    9.6622416004e-01    1.6162637851e-03    4.3547008087e-01    0.0000000000e+00    0.0000000000e+00    5.2686729027e+04    
5.0912718289e-03    -9.2936055735e-03   0.0000000000e+00    1.0242342552e+00    1.2742073249e-03    3.8092481704e-01    0.0000000000e+00    0.0000000000e+00    5.3524783376e+04    
3.3291080035e-03    -7.6685459353e-03   0.0000000000e+00    1.1160162307e+00    7.7074631931e-04    2.7930600139e-01    0.0000000000e+00    0.0000000000e+00    5.4850729893e+04    
1.9473549910e-03    -5.9082647786e-03   0.0000000000e+00    1.1909485716e+00    -2.8290204671e-04   2.6109346553e-01    0.0000000000e+00    0.0000000000e+00    5.5933254820e+04    
8.8227621745e-04    -3.9692618884e-03   0.0000000000e+00    1.1524303438e+00    -1.8831555746e-03   4.0488199479e-01    0.0000000000e+00    0.0000000000e+00    5.5376793602e+04    
2.8197179199e-04    -1.9892300479e-03   0.0000000000e+00    9.5833029547e-01    -4.1168218100e-03   5.8642601709e-01    0.0000000000e+00    0.0000000000e+00    5.2572688747e+04    
